decade,proptype,city,flip_num,investor_flip_num,non_investor_flip_num,buy_num,cash_buy_num,cash_total,cash_median,non_cash_median,non_cash_total,total_price,median_price,cash_total_adj,non_cash_total_adj,cash_median_adj,non_cash_median_adj,total_price_adj,median_price_adj,investor_sell_num,investor_sell_total_price,investor_sell_median_price,investor_sell_total_price_adj,investor_sell_median_price_adj,non_investor_sell_num,non_investor_sell_total_price,non_investor_sell_median_price,non_investor_sell_total_price_adj,non_investor_sell_median_price_adj,investor_buy_num,investor_total_price,investor_median_price,investor_total_price_adj,investor_median_price_adj,investor_cash_buy_num,investor_cash_total_adj,investor_cash_median_adj,investor_non_cash_total_adj,investor_non_cash_median_adj,investor_cash_total,investor_cash_median,investor_non_cash_total,investor_non_cash_median,non_investor_buy_num,non_investor_total_price,non_investor_median_price,non_investor_total_price_adj,non_investor_median_price_adj,non_investor_cash_buy_num,non_investor_cash_total_adj,non_investor_cash_median_adj,non_investor_non_cash_total_adj,non_investor_non_cash_median_adj,non_investor_cash_total,non_investor_cash_median,non_investor_non_cash_total,non_investor_non_cash_median,p_total_cash_is_non_investor_adj,p_total_cash_is_investor_adj,p_cash_buy_is_investor,p_cash_buy_is_non_investor,p_buy_is_investor,p_buy_is_non_investor,p_sell_is_investor,p_sell_is_non_investor,p_flip,p_flip_is_investor,p_flip_is_non_investor,p_investor_sell_flip,p_non_investor_sell_flip,p_non_investor_total_is_cash_adj,p_non_investor_total_is_cash,p_investor_total_is_cash_adj,p_investor_total_is_cash,p_investor_is_cash_buy,p_non_investor_is_cash_buy
2010-2019,R2F,Dover,3,2,1,19,7,11452900.0,800000.0,721250.0,9478500.0,20931400,780000.0,14125436.0,12302190.0,1046359.0,945803.5,26427626,997389.0,6,12030000.0,1152500.0,14845616.0,1391691.5,13,8901400.0,662500.0,11582010.0,894218.0,4,8605000.0,602500.0,10729534.0,751254.5,1,8541233.0,8541233.0,2188301.0,723199.0,6850000.0,6850000.0,1755000.0,580000.0,15,12326400.0,800000.0,15698092.0,1046359.0,6,5584203.0,803425.5,10113889.0,1046359.0,4602900.0,650000.0,7723500.0,800000.0,39.532960256943575,60.467039743056425,14.285714285714285,85.71428571428571,21.052631578947366,78.94736842105263,31.57894736842105,68.42105263157895,15.789473684210526,66.66666666666666,33.33333333333333,33.33333333333333,7.6923076923076925,35.572495052264955,37.34180295950156,79.60488311980744,79.60488088320744,25.0,40.0
2010-2019,R2F,Duxbury,0,0,0,8,2,963000.0,481500.0,512000.0,3104000.0,4067000,512000.0,1254436.0,4043409.0,627218.0,674631.5,5297845,674631.5,1,620000.0,620000.0,851407.0,851407.0,7,3447000.0,490000.0,4446438.0,606893.0,5,2195000.0,475000.0,2779798.0,549282.0,1,223773.0,223773.0,2556025.0,578087.5,175000.0,175000.0,2020000.0,482500.0,3,1872000.0,550000.0,2518047.0,745014.0,1,1030663.0,1030663.0,1487384.0,743692.0,788000.0,788000.0,1084000.0,542000.0,82.16146539161822,17.838534608381774,50.0,50.0,62.5,37.5,12.5,87.5,0.0,,,0.0,0.0,40.93104695821801,42.0940170940171,8.049973415334495,7.972665148063782,20.0,33.33333333333333
2010-2019,R2F,Essex,6,3,3,44,16,7173241.0,390000.0,407500.0,13025250.0,20198491,407500.0,8987901.0,16261499.0,482983.0,508955.5,25249400,503911.0,7,2943708.0,450000.0,3559330.0,515653.0,37,17254783.0,400000.0,21690070.0,502258.0,12,4509616.0,417500.0,5455718.0,491156.5,5,1725106.0,150294.0,3730612.0,502258.0,1409616.0,114908.0,3100000.0,435000.0,32,15688875.0,403000.0,19793682.0,516660.5,11,7262795.0,505564.0,12530887.0,527757.0,5763625.0,451000.0,9925250.0,391000.0,80.80635289596536,19.193647104034635,31.25,68.75,27.27272727272727,72.72727272727273,15.909090909090908,84.0909090909091,13.636363636363635,50.0,50.0,42.857142857142854,8.108108108108109,36.69249106861472,36.73701906605796,31.62014605593618,31.258005116178406,41.66666666666667,34.375
2010-2019,R2F,Everett,122,78,44,1187,301,79554332.0,250000.0,410000.0,382909148.0,462463480,380000.0,103076107.0,476448788.0,343309.0,530662.0,579524895,490712.0,358,118738092.0,315450.0,151293964.0,412970.0,829,343725388.0,399000.0,428230931.0,512910.0,286,100157433.0,326308.0,127143344.0,419462.5,153,61085284.0,366926.0,66058060.0,490712.0,47053260.0,272794.0,53104173.0,405000.0,901,362306047.0,390000.0,452381551.0,510100.0,148,41990823.0,310288.0,410390728.0,532989.0,32501072.0,229250.0,329804975.0,415000.0,40.73768812398008,59.26231187601992,50.83056478405316,49.16943521594684,24.094355518112888,75.90564448188711,30.160067396798652,69.83993260320135,10.278011794439765,63.934426229508205,36.0655737704918,21.787709497206702,5.307599517490953,9.282169643562675,8.970612626843625,48.04442142091213,46.97929908007926,53.4965034965035,16.426193118756938
2010-2019,R2F,Foxborough,1,1,0,58,17,4328500.0,285000.0,360000.0,14706180.0,19034680,328750.0,5419296.0,18385969.0,355365.0,457782.0,23805265,416372.0,8,2672900.0,302000.0,3447696.0,400301.5,50,16361780.0,331440.0,20357569.0,422291.5,19,5611500.0,290000.0,7127361.0,355365.0,9,3220518.0,355365.0,3906843.0,369397.0,2542500.0,285000.0,3069000.0,297500.0,39,13423180.0,360000.0,16677904.0,441302.0,8,2198778.0,357397.5,14479126.0,466727.0,1786000.0,279500.0,11637180.0,370000.0,40.57312979398062,59.42687020601938,52.94117647058824,47.05882352941176,32.758620689655174,67.24137931034483,13.793103448275861,86.20689655172413,1.7241379310344827,100.0,0.0,12.5,0.0,13.183778968868031,13.305341953248037,45.18527965680425,45.308740978348034,47.368421052631575,20.51282051282051
2010-2019,R2F,Framingham,39,26,13,471,164,41559321.0,237150.0,336000.0,105810461.0,147369782,300100.0,53948950.0,131958138.0,300908.0,423037.0,185907088,385642.0,170,48041601.0,268000.0,61651772.0,343309.0,301,99328181.0,322500.0,124255316.0,410950.0,149,44706822.0,281519.0,56998332.0,361737.0,83,30731767.0,327318.0,26266565.0,405988.5,23437972.0,262926.0,21268850.0,317750.0,322,102662960.0,318250.0,128908756.0,400676.5,81,23217183.0,287708.0,105691573.0,426563.0,18121349.0,215000.0,84541611.0,340000.0,43.03546778945652,56.96453221054348,50.609756097560975,49.390243902439025,31.634819532908704,68.36518046709129,36.09341825902335,63.90658174097664,8.280254777070063,66.66666666666666,33.33333333333333,15.294117647058824,4.318936877076411,18.01055546606935,17.65130189115919,53.916958482223656,52.42594072108279,55.70469798657718,25.15527950310559
2010-2019,R2F,Franklin,8,2,6,111,32,8208586.0,260000.0,325000.0,25321597.0,33530183,300000.0,10327196.0,31703864.0,332463.0,407324.0,42031060,380180.0,29,8638633.0,269000.0,11151096.0,351838.0,82,24891550.0,321750.0,30879964.0,400048.0,46,13302733.0,269000.0,16595650.0,349111.5,21,7133465.0,332463.0,9462185.0,362603.0,5731686.0,260000.0,7571047.0,300000.0,65,20227450.0,324900.0,25435410.0,409159.0,11,3193731.0,283450.0,22241679.0,415810.5,2476900.0,210000.0,17750550.0,327100.0,30.925441910853635,69.07455808914636,65.625,34.375,41.44144144144144,58.55855855855856,26.126126126126124,73.87387387387388,7.207207207207207,25.0,75.0,6.896551724137931,7.317073170731707,12.556239510194647,12.245240996764299,42.98394458788899,43.086529662739224,45.65217391304348,16.923076923076923
2010-2019,R2F,Gloucester,25,17,8,429,103,41681700.0,292500.0,325000.0,116930701.0,158612401,318000.0,53269657.0,148218219.0,381308.0,414466.0,201487876,404907.0,108,37002739.0,277500.0,47075464.0,362262.5,321,121609662.0,330000.0,154412412.0,418547.0,93,31013098.0,289793.0,39068981.0,358679.0,46,19462602.0,347721.5,19606379.0,368647.0,15193548.0,281250.0,15819550.0,299000.0,336,127599303.0,330000.0,162418895.0,418126.5,57,33807055.0,409185.0,128611840.0,418547.0,26488152.0,318000.0,101111151.0,330000.0,63.463999777584455,36.53600022241555,44.66019417475729,55.33980582524271,21.678321678321677,78.32167832167832,25.174825174825177,74.82517482517483,5.827505827505827,68.0,32.0,15.74074074074074,2.4922118380062304,20.814730330482792,20.758853204707552,49.81599596877124,48.99074578102452,49.46236559139785,16.964285714285715
2010-2019,R2F,Hamilton,4,3,1,25,6,1968600.0,277500.0,470000.0,9633700.0,11602300,455000.0,2552042.0,12237148.0,331941.0,609612.0,14789190,574013.0,7,2467900.0,372600.0,3151198.0,450353.0,18,9134400.0,488950.0,11637992.0,611520.0,9,3304500.0,372600.0,3938174.0,450353.0,5,1627053.0,311724.0,2311121.0,556569.5,1305600.0,250000.0,1998900.0,489450.0,16,8297800.0,489500.0,10851016.0,615574.0,1,924989.0,924989.0,9926027.0,613428.0,663000.0,663000.0,7634800.0,469000.0,36.24505396071068,63.754946039289315,83.33333333333334,16.666666666666664,36.0,64.0,28.000000000000004,72.0,16.0,75.0,25.0,42.857142857142854,5.555555555555555,8.524446005793376,7.990069657017523,41.314908889246645,39.50975941897413,55.55555555555556,6.25
2010-2019,R2F,Hanover,4,3,1,32,13,3543253.0,265000.0,415000.0,8002612.0,11545865,365500.0,4565947.0,9913832.0,336704.0,524268.0,14479779,471744.0,7,2611230.0,385000.0,3306876.0,492301.0,25,8934635.0,350000.0,11172903.0,457782.0,10,3798230.0,380500.0,4754242.0,486547.0,3,1332469.0,492301.0,3421773.0,480793.0,1016230.0,385000.0,2782000.0,376000.0,22,7747635.0,352500.0,9725537.0,461052.0,10,3233478.0,328385.0,6492059.0,526482.0,2527023.0,262500.0,5220612.0,437500.0,70.81724776919224,29.18275223080776,23.076923076923077,76.92307692307693,31.25,68.75,21.875,78.125,12.5,75.0,25.0,42.857142857142854,4.0,33.247295239327144,32.616701741886395,28.026949406445866,26.755357100544202,30.0,45.45454545454545
2010-2019,R2F,Hingham,4,1,3,64,18,9011001.0,542000.0,468250.0,28659081.0,37670082,479500.0,11697993.0,37029764.0,642828.0,620069.0,48727757,620069.0,13,8741457.0,560000.0,11068147.0,698261.0,51,28928625.0,474000.0,37659610.0,619967.0,17,9571000.0,450000.0,12162033.0,588577.0,3,1720639.0,493233.0,10441394.0,605389.0,1356000.0,440000.0,8215000.0,474500.0,47,28099082.0,485000.0,36565724.0,620171.0,15,9977354.0,698261.0,26588370.0,620069.0,7655001.0,560000.0,20444081.0,468250.0,85.29116062900705,14.708839370992957,16.666666666666664,83.33333333333334,26.5625,73.4375,20.3125,79.6875,6.25,25.0,75.0,7.6923076923076925,5.88235294117647,27.28608354643819,27.2428864402047,14.147626470015334,14.167798558144396,17.647058823529413,31.914893617021278
2010-2019,R2F,Holbrook,11,8,3,64,13,3003948.0,221025.0,325000.0,17369865.0,20373813,305000.0,3808075.0,21389934.0,275595.0,425703.0,25198009,405579.0,21,6444135.0,247000.0,8141682.0,305489.0,43,13929678.0,305000.0,17056327.0,411678.0,13,3740648.0,234700.0,4707113.0,292646.0,9,3130851.0,290752.0,1576262.0,371172.0,2481148.0,233181.0,1259500.0,282250.0,51,16633165.0,315000.0,20490896.0,414764.0,4,677224.0,123846.0,19813672.0,425703.0,522800.0,100000.0,16110365.0,334900.0,17.783893436972747,82.21610656302725,69.23076923076923,30.76923076923077,20.3125,79.6875,32.8125,67.1875,17.1875,72.72727272727273,27.27272727272727,38.095238095238095,6.976744186046512,3.3049994495116275,3.143117981454522,66.51318971947349,66.32936325470881,69.23076923076923,7.8431372549019605
2010-2019,R2F,Holliston,5,4,1,22,5,1405001.0,390000.0,298000.0,5760759.0,7165760,299629.5,1756793.0,7371155.0,450301.0,408298.0,9127948,415386.5,9,3137759.0,301259.0,3930885.0,422475.0,13,4028001.0,288000.0,5197063.0,408298.0,7,1782259.0,200000.0,2228621.0,269953.0,2,949059.0,474529.5,1279562.0,222711.0,790000.0,395000.0,992259.0,176000.0,15,5383501.0,358000.0,6899327.0,446389.0,3,807734.0,107981.0,6091593.0,467107.5,615001.0,80000.0,4768500.0,377250.0,45.97775605890961,54.02224394109039,40.0,60.0,31.818181818181817,68.18181818181817,40.909090909090914,59.09090909090909,22.727272727272727,80.0,20.0,44.44444444444444,7.6923076923076925,11.707431753850774,11.423811382221347,42.58503352521581,44.32576858918934,28.57142857142857,20.0
2010-2019,R2F,Hopkinton,2,2,0,27,9,2083708.0,234800.0,383000.0,7626750.0,9710458,323500.0,2713767.0,9541104.0,327583.0,480341.5,12254871,423121.0,10,3255408.0,300703.5,4053608.0,383008.5,17,6455050.0,351250.0,8201263.0,440547.0,10,2947407.0,293203.5,3739183.0,388773.5,5,1769423.0,354426.0,1969760.0,423121.0,1348907.0,250000.0,1598500.0,323500.0,17,6763051.0,351250.0,8515688.0,440547.0,4,944344.0,269551.0,7571344.0,497968.0,734801.0,204900.0,6028250.0,393000.0,34.798271185403905,65.2017288145961,55.55555555555556,44.44444444444444,37.03703703703704,62.96296296296296,37.03703703703704,62.96296296296296,7.4074074074074066,100.0,0.0,20.0,0.0,11.089462178511003,10.864933592841455,47.32111266017202,45.76588845721001,50.0,23.52941176470588
2010-2019,R2F,Hudson,13,8,5,137,51,9560261.0,187500.0,299950.0,26706325.0,36266586,272100.0,12162237.0,32927287.0,242954.0,381396.5,45089524,348239.0,34,7175853.0,217500.0,9093217.0,285590.0,103,29090733.0,280000.0,35996307.0,374073.0,38,9215996.0,239622.0,11515898.0,309454.5,25,6376743.0,274921.0,5139155.0,346637.0,4938996.0,215000.0,4277000.0,278000.0,99,27050590.0,280000.0,33573626.0,374073.0,26,5785494.0,235180.0,27788132.0,383483.0,4621265.0,185000.0,22429325.0,300000.0,47.56932462342248,52.43067537657752,49.01960784313725,50.98039215686274,27.73722627737226,72.26277372262774,24.817518248175183,75.18248175182481,9.48905109489051,61.53846153846154,38.46153846153847,23.52941176470588,4.854368932038835,17.232258440002877,17.083786342552973,55.37338903140684,53.5915597185589,65.78947368421053,26.262626262626267
2010-2019,R2F,Hull,5,3,2,83,33,9497004.0,270000.0,312500.0,16537700.0,26034704,300000.0,12160598.0,20964643.0,349006.0,393611.5,33125241,376651.0,31,9869958.0,307500.0,12486121.0,374069.0,52,16164746.0,296500.0,20639120.0,379715.5,26,7247903.0,270000.0,9266994.0,356348.5,15,5159601.0,346528.0,4107393.0,376651.0,3963903.0,265000.0,3284000.0,310000.0,57,18786801.0,307000.0,23858247.0,391223.0,18,7000997.0,352882.0,16857250.0,399007.0,5533101.0,279450.0,13253700.0,317000.0,57.57115727368013,42.42884272631987,45.45454545454545,54.54545454545454,31.32530120481928,68.67469879518072,37.34939759036144,62.65060240963856,6.024096385542169,60.0,40.0,9.67741935483871,3.8461538461538463,29.34413831829304,29.452065841331905,55.67718075570136,54.69034284813138,57.692307692307686,31.57894736842105
2010-2019,R2F,Ipswich,9,4,5,93,28,8881485.0,268660.5,385000.0,27680933.0,36562418,349000.0,11560378.0,34818510.0,360881.0,492664.0,46378888,460402.0,20,5939164.0,297048.5,7741968.0,381013.5,73,30623254.0,385000.0,38636920.0,492664.0,18,6113164.0,324257.5,7896963.0,424038.5,10,4164891.0,341540.0,3732072.0,484226.5,3133664.0,257670.0,2979500.0,364750.0,75,30449254.0,365000.0,38481925.0,473120.0,18,7395487.0,360881.0,31086438.0,512910.0,5747821.0,268660.5,24701433.0,391420.0,63.97270919687921,36.0272908031208,35.714285714285715,64.28571428571429,19.35483870967742,80.64516129032258,21.50537634408602,78.49462365591397,9.67741935483871,44.44444444444444,55.55555555555556,20.0,6.8493150684931505,19.21807965687787,18.876721905896282,52.74041425798753,51.26091824135587,55.55555555555556,24.0
2010-2019,R2F,Lexington,8,4,4,78,22,14249477.0,605500.0,770000.0,45600847.0,59850324,722500.0,18105520.0,58301184.0,767548.5,981812.5,76406704,945536.5,21,16352377.0,800000.0,20063152.0,1003202.0,57,43497947.0,674900.0,56343552.0,914723.0,21,15636200.0,720000.0,19256114.0,906601.0,4,3000635.0,777698.0,16255479.0,906601.0,2413700.0,599350.0,13222500.0,720000.0,57,44214124.0,725000.0,57150590.0,972985.0,18,15104885.0,767548.5,42045705.0,1006245.0,11835777.0,605500.0,32378347.0,800000.0,83.42696039660834,16.573039603391674,18.181818181818183,81.81818181818183,26.923076923076923,73.07692307692307,26.923076923076923,73.07692307692307,10.256410256410255,50.0,50.0,19.047619047619047,7.017543859649122,26.42997211402367,26.76922197983613,15.582765037639474,15.436615034343381,19.047619047619047,31.57894736842105
2010-2019,R2F,Lincoln,1,0,1,9,4,4885000.0,1195000.0,603500.0,4887000.0,9772000,1000000.0,6729822.0,6555023.0,1667212.5,771698.0,13284845,1395157.0,2,2665000.0,1332500.0,3755631.0,1877815.5,7,7107000.0,830000.0,9529214.0,1034923.0,3,3495000.0,1000000.0,4790554.0,1395157.0,3,4790554.0,1395157.0,0.0,,3495000.0,1000000.0,0.0,,6,6277000.0,964250.0,8494291.0,1232990.0,1,1939268.0,1939268.0,6555023.0,771698.0,1390000.0,1390000.0,4887000.0,603500.0,28.816037036343605,71.18396296365638,75.0,25.0,33.33333333333333,66.66666666666666,22.22222222222222,77.77777777777779,11.11111111111111,0.0,100.0,0.0,14.285714285714285,22.83025151834332,22.14433646646487,100.0,100.0,100.0,16.666666666666664
2010-2019,R2F,Littleton,1,1,0,21,10,3583500.0,302000.0,286000.0,3420000.0,7003500,300000.0,4558474.0,4281961.0,365020.5,345682.0,8840435,362603.0,7,2143500.0,300000.0,2551094.0,362603.0,14,4860000.0,300500.0,6289341.0,391606.0,8,2963000.0,290000.0,3780536.0,348172.5,4,2248879.0,557336.5,1531657.0,320406.5,1748000.0,437500.0,1215000.0,277500.0,13,4040500.0,304000.0,5059899.0,367438.0,6,2309595.0,362737.5,2750304.0,425175.0,1835500.0,292000.0,2205000.0,315000.0,50.66596847980267,49.33403152019733,40.0,60.0,38.095238095238095,61.904761904761905,33.33333333333333,66.66666666666666,4.761904761904762,100.0,0.0,14.285714285714285,0.0,45.645081057942065,45.42754609578022,59.485718427228306,58.99426257171785,50.0,46.15384615384615
2010-2019,R2F,Lynn,321,211,110,1827,436,95026240.0,185000.0,330000.0,479601565.0,574627805,290000.0,123660674.0,592860805.0,248452.5,417710.0,716521479,376035.0,717,198722091.0,236000.0,252850659.0,313820.0,1110,375905714.0,330750.0,463670820.0,417710.0,527,130976207.0,210000.0,167068378.0,274647.0,308,89078378.0,255050.0,77990000.0,296813.0,68125084.0,191000.0,62851123.0,230000.0,1300,443651598.0,335000.0,549453101.0,423037.0,128,34582296.0,244491.0,514870805.0,438379.0,26901156.0,176819.0,416750442.0,350000.0,27.965475911929772,72.03452408807023,70.64220183486239,29.357798165137616,28.845101258894363,71.15489874110563,39.24466338259442,60.75533661740559,17.569786535303777,65.73208722741433,34.26791277258567,29.428172942817294,9.90990990990991,6.2939486440354075,6.063576942193275,53.3185148897537,52.013327886338935,58.44402277039848,9.846153846153847
2010-2019,R2F,Lynnfield,0,0,0,6,1,740000.0,740000.0,578000.0,2923000.0,3663000,579000.0,1032416.0,3774486.0,1032416.0,701033.0,4806902,740598.0,0,0.0,,0.0,,6,3663000.0,579000.0,4806902.0,740598.0,0,0.0,,0.0,,0,0.0,,0.0,,0.0,,0.0,,6,3663000.0,579000.0,4806902.0,740598.0,1,1032416.0,1032416.0,3774486.0,701033.0,740000.0,740000.0,2923000.0,578000.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,0.0,21.477783403947072,20.2020202020202,,,,16.666666666666664
2010-2019,R2F,Malden,150,100,50,1464,375,125741239.0,325000.0,460000.0,511768805.0,637510044,424500.0,163681837.0,641780549.0,433679.0,587147.0,805462386,551087.0,428,160002049.0,362250.0,206606192.0,482019.0,1036,477507995.0,450000.0,598856194.0,577033.5,346,138294915.0,387000.0,176541017.0,491618.0,171,80053390.0,439474.0,96487627.0,541515.0,60844527.0,329900.0,77450388.0,430000.0,1118,499215129.0,440000.0,628921369.0,572793.0,204,83628447.0,428982.5,545292922.0,588993.5,64896712.0,313599.5,434318417.0,463750.0,51.09207504800914,48.90792495199086,45.6,54.400000000000006,23.633879781420767,76.36612021857924,29.23497267759563,70.76502732240438,10.245901639344263,66.66666666666666,33.33333333333333,23.364485981308412,4.826254826254826,13.297122839532586,12.999748651447621,45.34549044769579,43.99621417750609,49.421965317919074,18.246869409660107
2010-2019,R2F,Manchester,2,2,0,23,8,7682767.0,797500.0,590000.0,8831000.0,16513767,590000.0,10058102.0,11244679.0,1065762.5,720481.0,21302781,725481.0,6,4719000.0,684500.0,5771398.0,810473.0,17,11794767.0,575000.0,15531383.0,725481.0,7,3839000.0,520000.0,4597929.0,635039.0,3,1880097.0,577308.0,2717832.0,677760.0,1520000.0,500000.0,2319000.0,587000.0,16,12674767.0,706250.0,16704852.0,880620.0,5,8178005.0,1589792.0,8526847.0,802215.0,6162767.0,1275000.0,6512000.0,590000.0,81.3076363711563,18.69236362884369,37.5,62.5,30.434782608695656,69.56521739130434,26.08695652173913,73.91304347826086,8.695652173913043,100.0,0.0,33.33333333333333,0.0,48.95586623574995,48.62232970436459,40.8900833396949,39.5936441781714,42.857142857142854,31.25
2010-2019,R2F,Marblehead,8,2,6,111,27,16278744.0,456664.0,497500.0,48276085.0,64554829,477000.0,21087293.0,61457347.0,620891.0,667925.5,82544640,650725.0,31,19530459.0,456664.0,25097219.0,637118.0,80,45024370.0,492500.0,57447421.0,658907.0,26,14910044.0,445832.0,19260283.0,587403.5,15,12826057.0,637118.0,6434226.0,542428.0,10033244.0,460000.0,4876800.0,423500.0,85,49644785.0,500000.0,63284357.0,673163.0,12,8261236.0,563181.0,55023121.0,676231.0,6245500.0,423750.0,43399285.0,520000.0,39.176370338288564,60.82362966171144,55.55555555555556,44.44444444444444,23.423423423423422,76.57657657657657,27.927927927927925,72.07207207207207,7.207207207207207,25.0,75.0,6.451612903225806,7.5,13.054151755069581,12.580374756381762,66.59329460527657,67.29184702607182,57.692307692307686,14.117647058823529
2010-2019,R2F,Marlborough,40,22,18,423,148,26288231.0,163250.0,252000.0,75440234.0,101728465,230000.0,34211684.0,93092706.0,219308.5,324447.0,127304390,301537.0,164,34893144.0,198250.0,44480588.0,253484.5,259,66835321.0,250000.0,82823802.0,323943.0,141,32481418.0,213000.0,41042459.0,271136.0,89,23453277.0,259866.0,17589182.0,303541.0,18046352.0,197000.0,14435066.0,235000.0,282,69247047.0,240000.0,86261931.0,309771.0,59,10758407.0,185719.0,75503524.0,332386.0,8241879.0,139500.0,61005168.0,263000.0,31.4465870782625,68.5534129217375,60.13513513513513,39.86486486486486,33.33333333333333,66.66666666666666,38.77068557919622,61.22931442080378,9.456264775413711,55.00000000000001,45.0,13.414634146341465,6.94980694980695,12.471790134167064,11.90213786300519,57.14393720902542,55.55900299672878,63.12056737588653,20.921985815602838
2010-2019,R2F,Marshfield,4,2,2,32,13,2928390.0,270000.0,515000.0,9493300.0,12421690,365000.0,3858885.0,12081098.0,355365.0,664773.0,15939983,448092.5,15,4663790.0,305000.0,5901824.0,368647.0,17,7757900.0,470000.0,10038159.0,568078.0,10,3441887.0,310993.0,4389805.0,405446.0,5,1715566.0,442245.0,2674239.0,368647.0,1324987.0,316986.0,2116900.0,305000.0,22,8979803.0,453500.0,11550178.0,564064.5,8,2143319.0,287970.5,9406859.0,685693.0,1603403.0,221250.0,7376400.0,537500.0,55.54244295955956,44.457557040440435,38.46153846153847,61.53846153846154,31.25,68.75,46.875,53.125,12.5,50.0,50.0,13.333333333333334,11.76470588235294,18.556588478549855,17.855658971583228,39.08068809434588,38.49594713597512,50.0,36.36363636363637
